Position X,Position Y,Position Z
381.167,790.026,183.582
575.982,782.125,135.425
608.182,851.316,141.751
708.526,863.091,141.925
703.826,855.08,149.72
688.743,861.978,158.356
698.184,865.3,156.954
640.784,879.431,174.821
718.703,850.094,187.6
704.124,854.931,188.577
748.621,873.785,133.152
801.346,850.376,150.286
741.208,864.562,164.373
774.518,874.708,174.724
747.927,879.013,173.079
737.047,853.839,177.079
762.658,867.914,178.243
759.44,877.636,177.711
747.86,853.568,190.405
880.737,803.374,129.325
1184.54,837.269,140.932
1159.6,847.819,146.256
464.913,996.81,154.614
491.926,1004.77,150.851
499.882,997.171,153.481
547.261,987.299,156.994
565.492,988.064,158.036
516.438,985.115,165.668
541.028,886.727,183.528
552.374,887.675,182.524
530.452,887.337,186.317
539.086,901.406,186.436
521.447,910.404,184.493
524.359,967.783,185.244
690.763,955.58,132.883
693.53,931.203,136.65
674.675,1001.42,141.096
